"Nest","Species","Site","Year","technique","Visit.Date","julian_day","exposure","exterior_fence","entry_fence","interior_fence","lights","s","p","a","w","f","u","ppt","tmin","tmean","tmax","dew","vpdmin","vpdmax"
"O-LXS-01-21","PIPL","NPPD Lexington",2021,"outside",2021-06-30,181,2,0,1,0,0,1,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-01-23","PIPL","NPPD Lexington",2023,"outside",2023-06-02,153,0,0,1,0,0,0,0,0,0,0,0,23.95,38.3,50.7,63.1,39.3,0.9,14.06
"O-LXS-01-23","PIPL","NPPD Lexington",2023,"outside",2023-06-05,156,3,0,1,0,0,0,0,0,0,0,0,23.95,38.3,50.7,63.1,39.3,0.9,14.06
"O-LXS-01-23","PIPL","NPPD Lexington",2023,"outside",2023-06-08,159,3,0,1,0,0,0,0,0,0,0,0,23.95,38.3,50.7,63.1,39.3,0.9,14.06
"O-LXS-01-23","PIPL","NPPD Lexington",2023,"outside",2023-06-12,163,4,0,1,0,0,0,0,0,0,0,0,23.95,38.3,50.7,63.1,39.3,0.9,14.06
"O-LXS-01-23","PIPL","NPPD Lexington",2023,"outside",2023-06-14,165,2,0,1,0,0,0,0,0,0,0,0,23.95,38.3,50.7,63.1,39.3,0.9,14.06
"O-LXS-01-23","PIPL","NPPD Lexington",2023,"outside",2023-06-16,167,2,0,1,0,0,0,0,0,0,0,0,23.95,38.3,50.7,63.1,39.3,0.9,14.06
"O-LXS-01-23","PIPL","NPPD Lexington",2023,"outside",2023-06-19,170,3,0,1,0,0,0,0,0,0,0,0,23.95,38.3,50.7,63.1,39.3,0.9,14.06
"O-LXS-01-23","PIPL","NPPD Lexington",2023,"outside",2023-06-24,175,5,0,1,0,0,1,0,0,0,0,0,23.95,38.3,50.7,63.1,39.3,0.9,14.06
"O-LXS-01-25","PIPL","NPPD Lexington",2025,"outside",2025-06-18,169,0,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-01-25","PIPL","NPPD Lexington",2025,"outside",2025-06-20,171,2,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-01-25","PIPL","NPPD Lexington",2025,"outside",2025-06-23,174,3,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-01-25","PIPL","NPPD Lexington",2025,"outside",2025-06-26,177,3,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-01-25","PIPL","NPPD Lexington",2025,"outside",2025-06-30,181,4,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-01-25","PIPL","NPPD Lexington",2025,"outside",2025-07-02,183,2,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-01-25","PIPL","NPPD Lexington",2025,"outside",2025-07-05,186,3,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-01-25","PIPL","NPPD Lexington",2025,"outside",2025-07-07,188,2,0,1,0,0,0,0,0,0,0,1,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-02-13","PIPL","NPPD Lexington",2013,"outside",2013-06-13,164,0,0,1,0,0,0,0,0,0,0,0,19.29,36.7,49.6,62.5,38.1,0.85,14.84
"O-LXS-02-13","PIPL","NPPD Lexington",2013,"outside",2013-06-17,168,4,0,1,0,0,0,0,0,0,0,0,19.29,36.7,49.6,62.5,38.1,0.85,14.84
"O-LXS-02-13","PIPL","NPPD Lexington",2013,"outside",2013-06-20,171,3,0,1,0,0,0,0,0,0,0,1,19.29,36.7,49.6,62.5,38.1,0.85,14.84
"O-LXS-02-15","LETE","NPPD Lexington",2015,"outside",2015-07-08,189,0,0,1,0,0,0,0,0,0,0,0,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-02-15","LETE","NPPD Lexington",2015,"outside",2015-07-24,205,16,0,1,0,0,0,0,0,0,0,0,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-02-15","LETE","NPPD Lexington",2015,"outside",2015-07-30,211,6,0,1,0,0,1,0,0,0,0,0,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-02-16","PIPL","NPPD Lexington",2016,"outside",2016-06-03,155,0,0,1,0,0,0,0,0,0,0,1,27.22,39.7,52.4,65.2,40.4,1.07,14.75
"O-LXS-02-17","PIPL","NPPD Lexington",2017,"outside",2017-06-12,163,0,0,1,0,0,0,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-02-17","PIPL","NPPD Lexington",2017,"outside",2017-06-19,170,7,0,1,0,0,0,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-02-17","PIPL","NPPD Lexington",2017,"outside",2017-06-25,176,6,0,1,0,0,0,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-02-17","PIPL","NPPD Lexington",2017,"outside",2017-07-06,187,11,0,1,0,0,1,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-08,159,0,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-11,162,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-13,164,2,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-15,166,2,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-17,168,2,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-20,171,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-22,173,2,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-26,177,4,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-06-29,180,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-07-03,184,4,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-18","PIPL","NPPD Lexington",2018,"outside",2018-07-06,187,3,0,1,0,0,1,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-05-30,150,0,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-04,155,5,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-06,157,2,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-10,161,4,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-13,164,3,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-17,168,4,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-19,170,2,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-21,172,2,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-24,175,3,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-19","PIPL","NPPD Lexington",2019,"outside",2019-06-27,178,3,0,1,0,0,1,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-01,153,0,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-03,155,2,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-06,158,3,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-08,160,2,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-10,162,2,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-12,164,2,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-15,167,3,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-17,169,2,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-19,171,2,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-22,174,3,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-20","PIPL","NPPD Lexington",2020,"outside",2020-06-25,177,3,0,1,0,0,1,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-07,158,0,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-10,161,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-14,165,4,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-16,167,2,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-19,170,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-22,173,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-25,176,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-28,179,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-06-30,181,2,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-21","PIPL","NPPD Lexington",2021,"outside",2021-07-02,183,2,0,1,0,0,1,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-02-25","LETE","NPPD Lexington",2025,"outside",2025-07-02,183,0,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-02-25","LETE","NPPD Lexington",2025,"outside",2025-07-05,186,3,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-02-25","LETE","NPPD Lexington",2025,"outside",2025-07-07,188,2,0,1,0,0,0,0,0,0,0,1,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-03-12","PIPL","NPPD Lexington",2012,"outside",2012-06-05,157,0,0,1,0,0,0,0,0,0,0,0,11.32,38.6,53,67.4,38,1.3,18.63
"O-LXS-03-12","PIPL","NPPD Lexington",2012,"outside",2012-06-19,171,14,0,1,0,0,0,0,0,0,0,0,11.32,38.6,53,67.4,38,1.3,18.63
"O-LXS-03-12","PIPL","NPPD Lexington",2012,"outside",2012-06-26,178,7,0,1,0,0,1,0,0,0,0,0,11.32,38.6,53,67.4,38,1.3,18.63
"O-LXS-03-14","PIPL","NPPD Lexington",2014,"outside",2014-05-29,149,0,0,1,0,0,0,0,0,0,0,0,25.06,35.1,48.3,61.4,37.3,0.69,13.38
"O-LXS-03-14","PIPL","NPPD Lexington",2014,"outside",2014-06-02,153,4,0,1,0,0,0,0,0,0,0,1,25.06,35.1,48.3,61.4,37.3,0.69,13.38
"O-LXS-03-15","LETE","NPPD Lexington",2015,"outside",2015-07-10,191,0,0,1,0,0,0,0,0,0,0,0,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-03-15","LETE","NPPD Lexington",2015,"outside",2015-07-24,205,14,0,1,0,0,0,0,0,0,0,0,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-03-15","LETE","NPPD Lexington",2015,"outside",2015-07-30,211,6,0,1,0,0,1,0,0,0,0,0,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-03-16","PIPL","NPPD Lexington",2016,"outside",2016-06-07,159,0,0,1,0,0,0,0,0,0,0,0,27.22,39.7,52.4,65.2,40.4,1.07,14.75
"O-LXS-03-16","PIPL","NPPD Lexington",2016,"outside",2016-06-09,161,2,0,1,0,0,0,0,0,0,0,1,27.22,39.7,52.4,65.2,40.4,1.07,14.75
"O-LXS-03-17","LETE","NPPD Lexington",2017,"outside",2017-06-22,173,0,0,1,0,0,0,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-03-17","LETE","NPPD Lexington",2017,"outside",2017-07-06,187,14,0,1,0,0,0,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-03-17","LETE","NPPD Lexington",2017,"outside",2017-07-10,191,4,0,1,0,0,1,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-06-15,166,0,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-06-17,168,2,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-06-20,171,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-06-22,173,2,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-06-26,177,4,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-06-29,180,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-07-03,184,4,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-07-06,187,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-18","PIPL","NPPD Lexington",2018,"outside",2018-07-09,190,3,0,1,0,0,1,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-05-30,150,0,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-04,155,5,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-06,157,2,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-10,161,4,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-13,164,3,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-17,168,4,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-19,170,2,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-21,172,2,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-24,175,3,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-19","PIPL","NPPD Lexington",2019,"outside",2019-06-27,178,3,0,1,0,0,1,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-03-20","PIPL","NPPD Lexington",2020,"outside",2020-06-10,162,0,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-03-20","PIPL","NPPD Lexington",2020,"outside",2020-06-12,164,2,0,1,0,0,0,0,0,0,0,0,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-03-20","PIPL","NPPD Lexington",2020,"outside",2020-06-15,167,3,0,1,0,0,0,0,0,0,0,1,16.18,38.1,51,63.9,38.7,1,15
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-06-16,167,0,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-06-19,170,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-06-22,173,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-06-25,176,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-06-28,179,3,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-06-30,181,2,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-07-02,183,2,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-07-06,187,4,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-07-08,189,2,0,1,0,0,0,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-21","PIPL","NPPD Lexington",2021,"outside",2021-07-12,193,4,0,1,0,0,1,0,0,0,0,0,22.82,38.9,51.2,63.6,39.3,0.96,14.42
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-03,154,0,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-06,157,3,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-08,159,2,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-10,161,2,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-13,164,3,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-15,166,2,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-17,168,2,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-20,171,3,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-23,174,3,0,1,0,0,0,0,0,0,0,0,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-22","PIPL","NPPD Lexington",2022,"outside",2022-06-26,177,3,0,1,0,0,0,0,0,0,0,1,13.57,36,50.2,64.4,34.8,1.21,17.13
"O-LXS-03-25","PIPL","NPPD Lexington",2025,"outside",2025-07-10,191,0,0,1,0,0,0,0,0,0,0,0,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-03-25","PIPL","NPPD Lexington",2025,"outside",2025-07-14,195,4,0,1,0,0,0,0,0,0,0,1,25.04,38.3,51.4,64.4,39.3,0.81,14.55
"O-LXS-04-12","PIPL","NPPD Lexington",2012,"outside",2012-06-05,157,0,0,1,0,0,0,0,0,0,0,0,11.32,38.6,53,67.4,38,1.3,18.63
"O-LXS-04-12","PIPL","NPPD Lexington",2012,"outside",2012-06-19,171,14,0,1,0,0,0,0,0,0,0,0,11.32,38.6,53,67.4,38,1.3,18.63
"O-LXS-04-12","PIPL","NPPD Lexington",2012,"outside",2012-06-26,178,7,0,1,0,0,1,0,0,0,0,0,11.32,38.6,53,67.4,38,1.3,18.63
"O-LXS-04-15","LETE","NPPD Lexington",2015,"outside",2015-07-13,194,0,0,1,0,0,0,0,0,0,0,0,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-04-15","LETE","NPPD Lexington",2015,"outside",2015-07-21,202,8,0,1,0,0,0,0,0,0,0,0,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-04-15","LETE","NPPD Lexington",2015,"outside",2015-07-24,205,3,0,1,0,0,0,0,0,0,0,1,25.59,38.6,51.3,64,40.6,0.72,13.88
"O-LXS-04-16","PIPL","NPPD Lexington",2016,"outside",2016-06-09,161,0,0,1,0,0,0,0,0,0,0,1,27.22,39.7,52.4,65.2,40.4,1.07,14.75
"O-LXS-04-17","LETE","NPPD Lexington",2017,"outside",2017-06-30,181,0,0,1,0,0,0,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-04-17","LETE","NPPD Lexington",2017,"outside",2017-07-17,198,17,0,1,0,0,0,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-04-17","LETE","NPPD Lexington",2017,"outside",2017-07-19,200,2,0,1,0,0,1,0,0,0,0,0,24.98,38.8,51.7,64.5,39.3,1.03,15.43
"O-LXS-04-18","LETE","NPPD Lexington",2018,"outside",2018-06-20,171,0,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-04-18","LETE","NPPD Lexington",2018,"outside",2018-06-22,173,2,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-04-18","LETE","NPPD Lexington",2018,"outside",2018-06-26,177,4,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-04-18","LETE","NPPD Lexington",2018,"outside",2018-06-29,180,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-04-18","LETE","NPPD Lexington",2018,"outside",2018-07-03,184,4,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-04-18","LETE","NPPD Lexington",2018,"outside",2018-07-06,187,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-04-18","LETE","NPPD Lexington",2018,"outside",2018-07-09,190,3,0,1,0,0,0,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-04-18","LETE","NPPD Lexington",2018,"outside",2018-07-12,193,3,0,1,0,0,1,0,0,0,0,0,30.27,37.6,49.3,61,39.5,0.82,12.61
"O-LXS-04-19","PIPL","NPPD Lexington",2019,"outside",2019-06-13,164,0,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-04-19","PIPL","NPPD Lexington",2019,"outside",2019-06-17,168,4,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-04-19","PIPL","NPPD Lexington",2019,"outside",2019-06-19,170,2,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-04-19","PIPL","NPPD Lexington",2019,"outside",2019-06-21,172,2,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-04-19","PIPL","NPPD Lexington",2019,"outside",2019-06-24,175,3,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-04-19","PIPL","NPPD Lexington",2019,"outside",2019-06-27,178,3,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
"O-LXS-04-19","PIPL","NPPD Lexington",2019,"outside",2019-07-01,182,4,0,1,0,0,0,0,0,0,0,0,36.87,37.5,48.8,60,39.1,0.77,11.6
